,TB-000005-D1WPLL,TB-000018-D1WBLL,TB-000023-D1WBLL,TB-000025-D1WBLL,TB-000038-D1WBLL,TB-000042-D1BBLL,TB-000048-D1BBLL,TB-000048-D1WBLL,TB-000054-D1WBLL,TB-000071-D1WPLL,TB-000115-D1WPLL,TB-000174-D1WPLL,TB-000177-D1WBLL,TB-000191-D1WBLL,TB-000192-D1WBLL,TB-000195-D1WBLL,TB-000203-D1WBLL
ZNF609,31.6502660285716,25.370101080053,24.384812352395,26.0068353045269,16.0895191953845,21.9090770167359,31.1457520974774,30.1647650012401,12.0157317372378,2295.56776113302,711.716837859599,799.741493342781,1037.79748275367,1863.24078202057,612.530006557363,1032.18631880178,2603.24120694961
TBC1D9B,24.1947351155019,19.476301784218,13.1196461086419,28.2574667349014,25.1825201909191,8.40185669344092,7.09831574499813,14.1619392821324,14.5240904126395,1524.94980743747,1154.24227229726,1541.60216152575,1252.860000514,2542.15202541514,1112.37522156798,1065.54846987345,1176.72645303509
GGA2,68.4850640652618,44.869448460044,80.305920982432,88.501549601293,81.0910201725299,41.1028301584583,76.2406692232284,58.8341833264582,28.9843599115217,6770.65750622887,8480.78766885074,11274.3221959611,10078.8785221699,14401.5004772194,15971.4403683005,11109.6103214646,9657.08567800272
WAPL,16.4991282411199,12.0327760156826,11.9514959979546,14.1209513867705,3.11913626540151,5.37730863484833,6.47878638964461,3.19503086973979,7.15419951514009,920.231336363745,1241.84789137353,889.688667424199,646.223382319402,493.736394660819,1552.55248208893,944.352129725751,1013.39797816238
SETX,15,3,5,7,13,7,9,5,6,31867,24475,16652,27029,24334,24038,20387,23353
EMC1,619.809637734745,660.752761082387,913.074674252606,944.260680710722,933.061077760494,1062.26853762547,660.577692643441,651.353498207498,643.530040531786,2849.33682173224,2125.9166251409,1895.58674120096,3649.96599188392,3537.58278977548,4374.00639454843,1666.0385549231,2658.1748787839
CAND2,120,161,185.516368249957,161,212,221,141,96,198,216.03624821612,305,71,171,183,242,187,410.112085568688
SETD1B,5.99998020116187,0,0,0,0,13.9999566127735,0,6.66709880138273,8.99987764394397,2846.57653102227,1782.4939552451,2556.71625919294,2256.16154912952,2871.06839235789,3245.46550969729,3287.26786940372,2774.89289311655
FOXS1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2
CMTR1,82,30,150,60,66,55,90,90,112,6704,4704,5692,5225,8503,12921,6227,6536
ERP44,164,71,212,153,148,51,162,166,106,3052,4180,2433,3300,3857,3595,2412,3123
HECW1,9.98330718174666,13.3080652766567,5.8628155852376,2.20065333289768,4.87738951562029,4.07714914907837,3.85161684711581,17.2404703775261,13.1499306068399,44.7959246664009,1057.96931978192,50.1661232840936,1340.87256861537,1.07165843363568,5.54712309549475,12.7022432590317,22.9098925974999
UHRF1BP1L,19.8966879613114,19.1278234467874,5.40411665376189,17.7425446853076,11.9627169903185,9.09003298089534,7.07293817214825,13.1285245200074,10.8854824991301,2133.59781859923,2262.50534049699,1638.25662632327,2225.4028137185,3768.7019283146,3211.09529245611,3339.0309578092,4175.25345624598
SWAP70,28.8844890704163,18.6766379791468,20.9275056604322,24.4917445322547,27.0624842369122,30.702945429266,11.6141778541144,17.124873230312,5.34377559262546,6431.70341766118,2518.20964529531,2918.00651606266,4985.64577344283,4291.06432932646,6572.93232102491,4936.08510822619,4938.1424716934
RRP1B,9,3,1,5,0,0,1,4,9,6102,3200,3131,4846,5954,6690,2086,3071
MYCBP2,41.3023227554854,13.5412414360292,52.4149962733359,24.9998929707786,31.0040538298327,17.5693933763958,26.6559629498871,40.236682408182,17.9994975000093,2892.6863288851,3194.76291223262,3968.27164480451,2276.23399789686,4061.83756157087,2043.42046597794,2342.57974735108,3178.59862723545
FOXO1,26,28,34,28,27,13,13,30,35,8040.77342433496,11718.9448193808,7567.18246073431,10426.6201114173,22287.8990813773,14367,27463.6794149971,27072.3550853634
AVL9,252.835013716409,275.291250147503,396.480029523374,300.894404726527,309.147604040371,269.458584939724,253.310206308806,235.17884841891,222.030442255828,2874.75964710644,2214.62359448121,2178.07278487578,4116.58525405297,3461.27841760679,4438.65051551032,2848.30955289426,2782.68305597514
KDM4C,179.120208621619,111.07813772396,199.289614878919,190.964738256117,89.3268195377628,144.277988583631,139.435437987154,116.451979908686,83.9832093167984,9467.62238314778,4012.0907259024,5880.2639151799,9046.72943884515,13208.2219838009,6714.55155630134,8834.67881873098,9597.08237000951
RP11-146B14.1,179.120208621619,111.07813772396,199.289614878919,190.964738256117,89.3268195377628,144.277988583631,139.435437987154,116.451979908686,83.9832093167984,9467.62238314778,4012.0907259024,5880.2639151799,9046.72943884515,13208.2219838009,6714.55155630134,8834.67881873098,9597.08237000951
AL513412.1,179.120208621619,111.07813772396,199.289614878919,190.964738256117,89.3268195377628,144.277988583631,139.435437987154,116.451979908686,83.9832093167984,9467.62238314778,4012.0907259024,5880.2639151799,9046.72943884515,13208.2219838009,6714.55155630134,8834.67881873098,9597.08237000951
PPRC1,0,2,1,1,0,2,0,0,0,3684,3016,2645,4619,2372,6634,2415,2653
ERC1,6.40556020337267,15.3532677454053,28.4449254381198,26.566939753077,16.7467007174562,9.84287242030367,15.8703381937281,10.7236252734547,16.1905284954287,4616.1092978352,2469.30468865503,2241.08570266493,2590.80559648337,3610.95968257172,4550.97702290086,2427.00957035993,4386.19145516684
EXPH5,48.4060785519097,41.2442681627144,61.5471668373996,31.6794652722281,45.8648041450982,55.5301213886642,36.3510017474761,34.136027737271,29.5685728209096,175.623236019643,118.584949255226,43.7074442030117,89.3038738764112,62.9392216775812,193.292759231883,177.057768266359,95.3695791716642
TRIM35,68,29,39,23,53,12,42,29,17,692,712,755,1150,1292,1373,673,802
PEG10,0,2.63714131030682,4,6,0,8,0,2,0,102.502578826233,10.6674286479806,16.2382725303157,1462.17478074483,2278.9067749137,121.289054788583,3512.5224120337,77.7346286923685
FOXO3,52.2722014025727,39.1776155269937,46.5801629325851,35.6217225091234,19.4640937506838,18.7121345624693,10.5566890745765,23.3469332973115,20.5081739342148,9764.26034533069,8737.68908397665,5373.30455115821,5020.50577842909,5752.72665190328,8559.98179271949,8918.8917279621,16684.114616759
ZNF423,1,0.567843373570255,4.95148045566942,2.48353569783688,1.32350831986966,3,1.65947912102179,4.45696419997491,0.453573327581722,1652.94431718103,403.198296535471,1227.65817043623,942.831515812991,796.881054480459,4162.57643419314,601.93678328987,3157.35978923041
ZC3H13,77.0727437250748,36.0193596006098,52.0581845636357,53.0442845630351,68.0254332734044,17.0109003601317,33.0482932753115,28.0338394140808,47.0428487973166,4274.37333851871,2383.05436050654,2975.15001068717,7308.24436386693,4358.03422258256,4052.0585182618,3396.37202153882,4475.13544901704
ARHGAP26,165.422387488028,139.758655791984,197.735221771855,198.476905426892,179.087070960912,175.50789393101,228.623439243519,222.737376895964,133.247783850132,3351.33702605545,3191.09187356909,2132.47598111794,3739.1049130284,2186.75800008457,4618.31296137264,3264.93110082344,2924.27173432886
TTLL5,35.5621153648459,28.9374531134255,41.0537345115794,24.437720649687,57.0444290589629,28.3665543977893,26.0878181610534,12.9795524558045,17.1995581779499,4737.2881086585,2228.28287463318,2980.54191672819,4689.38403234497,4111.2735054333,4067.77072213707,3002.0957050846,3741.95479745673
SIPA1L3,13.2486656208842,15.2261130670578,17.2340797914439,21.6317910993431,18.1754086769528,14.1497198633878,18.1498311248803,15.2362293692502,22.920641815953,3607.94102799939,2255.76558903731,3365.33133199937,2171.78454864624,3363.07316231588,3533.04187416064,2869.20820459907,2959.21759372513
KIF1B,62.7488309083466,28.6107508966963,26.0809700873923,26.6501540924545,41.2094165998494,24.9755560871184,35.2065842642243,10.2265601833184,22.313690868736,1343.16220169138,1195.10903065955,2741.39251838666,1178.46326986775,1851.75672533856,3885.08920342845,1103.7829314615,1661.79554261136
IQSEC2,77.6527550651823,58.0601430279709,116.230203052253,82.4862921464168,39.7236712178664,59.854915126095,81.6153652190463,55.6847130754286,59.0332645786222,561.853775447699,355.32451363627,493.824005944455,425.00632996571,825.742175421425,386.839342458033,295.17081041062,375.294022389935
CDK19,63.4240158838529,37.2265497036126,59.7461651397837,54.1409281939351,34.1636218150693,68,36.2578554376025,17.1034474149839,34.0553634021456,2935.05246523124,3029.72965499427,2842.69816173059,3933.02878917104,5463.47577349753,3264.84576137585,3518.69488986062,3511.33767654305
SARM1,80.8078092783098,120.116041298258,161.040127665756,140.587174031701,117.518950498527,126.502570303471,164.13361759281,165.38265405431,104.902926301765,468.576919366786,990.195294336799,513.757260565863,253.366869332653,397.558794538456,650.74689525774,576.043794685187,458.188540875261
ZBTB43,3.61408459075581,6.46776924067751,2.43621012732928,0,3.79453945205439,1.48114049425735,3.89565280478578,0,1.14573936506805,3290.94663424175,6170.58393022412,2078.65596626871,1260.42026505155,2511.50419773652,2507.1995220092,3424.60587473887,3139.87789941707
AKR1B1,4.07164584648491,5.62668112875615,5.70714939693252,3.5918762715725,13.7735322145105,2.35621775684704,2.77185790772458,5.10057592630445,7.46443855552203,4005.29415308982,2340.52231319351,3502.98252799926,4149.26103672822,7456.3645522685,4037.63212897172,1482.80777056751,2596.57578521815
MCF2L2,210.731674153363,240.918960025598,361.503994192011,353.075939446855,363.059652680787,449.420685782447,202.00513416363,220.663076187513,289.917909058513,677.26369660838,225.034719580334,296.277163088632,549.415898444867,206.263421956609,412.381117594886,357.312019285905,438.451791207213
TBC1D2B,4,17.7901504363254,22.7552771913915,21,4,3,11,11.0784852637955,11,1482.88942089735,1007.44937850321,737.907582974627,540.673076328785,966.649202452968,2018.24352942072,1002.10702443341,813.287372577948
FSTL4,55.8322657499943,20.7503879626989,12.553611313411,44.8374343200388,42.0992540039683,13.778267922086,39.5980179029453,22.819395592959,23.2674423727474,32.4582306796592,110.317836960341,87.9178617693595,140.168996188248,189.817614905097,28.8626611464464,9.11008328426443,5.67483480448636
MRPS27,23.9110374553141,22.5391303242117,25.3394218995027,12.0252953615509,15.0810194317137,15.9112020519301,14.9447130091368,26.6276798473831,15.3532666273396,4295.67317299828,2244.59740686723,3807.99338927105,7102.4529420581,4448.97800437109,5255.08398955014,2304.25199957619,4964.08546113349
RAP1GAP2,4,0,7,0,6.89552236615894,0,1,0,1,6663.93412282748,8551.6816195861,4416.62144936999,4719.41953135504,3491.27075588395,4448.41423045313,3754.03923908859,6058.28181751664
DDN,1,6,6,4,2,0,5,6,1,170,124,76,134,45,51,43,45
SPG20,53.2721641489663,49.7292684781533,55.5711838560669,37.7332223917595,94.5074283004745,43.5187794289926,106.655605038934,79.9196183600616,21.5086231573947,173.146486269469,2041.26062910991,603.096725346789,407.108282740554,387.186375704627,1717.15391558645,931.605199248505,619.000000552934
TNRC6B,59.9532957966177,85.9930199792127,101.838475164839,104.655974218558,72.217794420911,55.9094585476847,65.221141936096,86.7339263397117,68.0597713285069,20855.0403929979,12665.6653419949,13808.0566982087,18991.6313248349,21618.0513071554,22390.9342645719,23616.4285656455,18600.1713861656
CUL9,26,28.0391857267927,24.0456095445422,25,27.0166643129075,75,37.0652894117284,14.0230299820332,59,6297,4382.71262420038,5324.3140166324,4169.1026210869,7078,12645.3069833514,4270,7685
NFASC,62.0812159789731,89.8829365523503,98.1828239237994,95.3302942294125,110.554282024646,49.4221877249971,104.731023608244,81.2122472376269,40.9514300130301,87.7858973612012,279.436779998359,78.2454755211523,59.9377161205489,61.2624137681687,441.422179243174,49.9421140808196,57.3399595387608
FAM179B,29.0265670654294,29.6740184198863,32.9558665987624,26.7692586054337,15.7707991031328,20.8014221785383,47.0378717335318,46.7345605031723,13.0600529754113,3936.02681660496,1423.74725045303,3121.5917839741,4084.30863046572,3128.46685413063,4438.62108244065,5210.56339212303,5437.53244036239
NPIPB4,103.821206765615,31.9775910732516,33.0882138158444,32.6284004918795,12.8109072599011,31.6431051772551,72.9915832529544,17.528689123539,11.6130764684769,2528.65180630467,5652.83554725493,5519.28850829283,9186.80954254217,2952.57252315442,1779.92799908058,2993.65984183811,2011.9723436685
TAB2,36.7253395262642,28.6878240123701,32.0111834656062,25.8294346071144,27.8486268336396,25.8970410365357,37.9747574011032,28.5321142831987,22.3920705323999,17833.3145567186,5671.44378958376,12528.9453108818,8310.23386522736,7180.98935172468,7440.46232888174,12187.6757426297,10937.9949481403
HIC2,13,7.19123007616242,0,5.05007507295305,7.0191359860563,1,11.2299947522198,9,9.0652193541364,1879.22253931448,1439,1553.00793565822,1203,2383.61914756488,954.042143262753,1035.00000004013,1684.81592214355
FLG,1,7,7,0,24,1,14,3,2,1,0,0,9,0,0,4,1
ATP10B,399.871935495663,111.080308614825,131.428881586611,122.923850770196,143.678013963848,126.850081961775,174.69615441478,124.725953834056,47.0443624137791,88.4036813704831,129.839262048209,96.0862212686776,82.95256544425,95.6849068917101,89.2912486585183,152.95580534311,93.2137485850829
CLASP2,259.397957247543,251.467126990957,332.561221225406,259.269777601065,290.388593533384,350.242421825047,319.332176288375,283.269742477522,202.892210736346,4793.85483077398,5226.37806696158,3386.6019422971,9804.49605874284,7619.75901774655,4851.54651704932,4167.93586018627,4522.69243340345
CAMTA2,58.0185502254404,40.0018808661727,99.0048556131405,137.616564914782,116.032817391033,30,135.040110455281,129.106208987614,50,973.032896899711,1389.81452827079,960.003687057511,1017,1677,1171.17370062581,767,1286.00084027572
POGZ,174.001439926674,183.564578955709,317.895021324355,253.83552877901,209.908431041338,296.566292371176,266.990880378586,229.711711301248,176.586668881704,7447.65777350864,5854.51706879111,6010.70098358965,11069.5498013806,9995.10675641497,8210.18090009993,6680.04147333106,9554.94779493684
COLGALT2,33,99,114,68,75,61,106,104,51,29,53,24,16,29,121,29,38
PLXND1,12,3,8,14,14,3,4,2,10,12117,5856,15866,9473,14973,7404,1826,11106
FLI1,21,19.1381535626083,40.2412859605092,22,38.183474977637,17,20.1399247276262,30,23,10965,6789.14505339942,6474,19727.3421079637,16428,13566.8322377494,8086.61233502173,12820.9924760939
ATG2A,19.8041586209031,10.6927275088793,19.8852607338246,10.7315927123873,10.6584373633849,28.9882066693652,6.96517121537458,22.4084660126038,17.1249715848585,3062.88919634872,4042.57548398663,5048.67099245616,1959.45672258335,6121.50579493094,4379.59174532207,2212.9728820616,8760.84517637066
GPATCH8,19.8474975379071,25.4677954354112,25.0918459219438,26.6154962225111,21.2979591903485,21.8809302157751,23.4584643552615,22.4488711954156,14.8800558072037,4914.15005128285,6385.98146777017,4279.21112443933,6222.01355954924,6733.46545584894,6109.68922416347,8186.6486526872,6774.3142624896
RAD54L2,52.7296313844576,90.5518570686986,132.415325883889,83.1673912437556,40.039315806234,68.3702905479969,132.766717980543,150.60760191381,72.3511786799436,6426.31517136841,4669.213906695,7542.05546770645,6768.95295289413,7836.59340356215,8639.09440194412,4109.62344420215,6423.51061143065
PHF8,18,18,24,45,11,18,24,11,13.7288430840586,2278.30614030212,2641.00786445671,3263.3255762073,3311.3493789538,4911.84757007346,5236.4360242934,5949.06217844072,3059.38168437513
KDM6B,13.1860462241647,10,17,17,7,13.0868782095008,14.0899187799594,24,16,904.163118642153,2566.18607156227,747.387237430982,1704.54629307477,889.061858112585,1480.39875759761,2289.30579048684,1535.37128771909
EPB41L3,8.01417263195444,16.0309036838516,12.0468722477306,9.03250900019493,11.0754244329961,6.03348586992091,13.0949926761872,15.1014776342898,8.02965200599471,13.0054890801707,134.994391085684,139.956349003139,15.0049327434811,42,108,121,55.0242638634258
SMC5,34.7842777850313,25.3109342306229,36.4920174636661,39.4537300599765,16.970322513607,24.6902307787111,16.0057220182273,26.8030088448796,20.8814155517031,9074.6393050971,13925.6452253624,6943.79034349539,8202.01740706055,9938.32072250092,9284.73665198632,8722.12536987588,9716.63432485739
N4BP3,86,75,121,97,286,52,84,78,62,838,722,1658,847,5248,452,494,248
MAST2,102.723867780785,118.613086708745,80.5431299602742,40.2112432789694,97.4483278462849,27.1734591838245,34.1952941392819,21.1877587330512,116.486638988317,554.878639203846,970.408729746044,1301.49100316709,1244.47787474713,882.337496637055,2440.04144968401,729.515060132272,1420.39095275872
FLII,23,40,48,29,33,21,30,49,47,7892,5307,7678,5879,12122,10937,4126,8112
ZZEF1,24.9149084203333,15.9298363011282,67.0280494302635,53.5373519802742,23.7755872182695,30.724724825661,34.3082828217674,41.7715658608807,24.0646798004716,11274.4140761049,10209.4752829386,10109.6968828467,8759.16569727979,12392.4159903341,12999.0478376978,11435.0212545464,9924.84495074974
ANKLE2,259.382761270691,254.939113565459,395.244147492549,334.9363931386,272.876005365451,244.369197192974,334.967554756476,317.465216052234,166.205265366581,25981.3362667988,12749.4700533618,16167.7222853283,14051.1955269491,17893.9153042983,19328.7965079886,10623.3497678307,15087.128905017
DCUN1D4,1,2,8,0,3,4,4,2,1,1487.87555935376,1815.63214814605,1372.07355650913,2379.13830909595,2384.42593575332,3274.37726061831,2892.87069748251,2697.24576599388
LRCH1,33,11,27,16,6,6,8,15,10,3754,4938,4132,4607,5084,2631,5696,3655
ZC3H3,622,455,371,508,417,448,201,272,375,705,1482,1353,882,1276,1013,534,838
SSPO,7.10596809299932,4.07557866566451,14.1045497543162,8.23551841069263,10.1735824019304,8.0068228226913,17.3325976439907,11.2429456148029,12.053932561236,65.1123645842721,233.456908922826,274.163882833882,127.224266179295,337.164356793611,622.03636941867,179.013870298094,967.079538220794
